symbol,series,date1,prev_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_q_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
SDL26BEES, EQ,2022-12-22,109.8,109.74,109.75,109.45,109.75,109.74,109.7,2604,2.86,30,1313,50.42
SEAMECLTD, EQ,2022-12-22,930.9,945.0,959.85,907.55,921.0,930.6,930.55,7423,69.07,786,2847,38.35
SECL, SM,2022-12-22,336.15,306.1,369.75,302.55,369.75,369.75,348.46,58750,204.72,43,18750,31.91
SECURCRED, EQ,2022-12-22,117.75,118.5,120.3,113.7,117.0,117.0,116.82,42000,49.06,1937,23456,55.85
SECURKLOUD, EQ,2022-12-22,62.2,63.15,63.3,60.0,61.8,61.2,61.12,54412,33.26,1283,31335,57.59
SEJALLTD, BE,2022-12-22,254.05,255.0,260.9,254.05,254.05,254.05,255.34,2132,5.44,67,None,None
SELAN, EQ,2022-12-22,234.35,235.0,235.9,222.6,231.5,229.9,227.2,63287,143.79,1983,37596,59.41
SEPC, EQ,2022-12-22,11.05,11.25,11.7,10.15,10.35,10.35,10.53,3216724,338.73,2718,1861896,57.88
SEPOWER, EQ,2022-12-22,17.3,17.25,17.25,16.55,16.55,16.75,16.72,25147,4.21,224,17871,71.07
SEQUENT, EQ,2022-12-22,86.75,87.5,89.3,86.8,87.5,87.65,87.96,1449820,1275.31,16843,393084,27.11
SERVOTECH, EQ,2022-12-22,151.65,144.1,151.45,144.1,144.1,144.1,145.62,9616,14.0,253,6899,71.75
SESHAPAPER, EQ,2022-12-22,283.4,284.0,287.05,270.05,272.7,272.7,275.15,75640,208.12,4126,41626,55.03
SETCO, EQ,2022-12-22,12.05,12.25,12.3,11.45,11.6,11.55,11.72,125877,14.76,422,79861,63.44
SETF10GILT, EQ,2022-12-22,206.3,206.24,206.35,205.65,205.65,205.67,206.2,8175,16.86,17,7653,93.61
SETFGOLD, EQ,2022-12-22,48.04,48.51,48.51,48.05,48.25,48.21,48.28,470623,227.22,1708,353427,75.1
SETFNIF50, EQ,2022-12-22,188.58,189.99,190.0,186.99,187.31,187.68,187.6,264935,497.01,3128,150849,56.94
SETFNIFBK, EQ,2022-12-22,428.19,429.99,430.75,424.13,425.17,425.36,425.28,258291,1098.46,891,246845,95.57
SETFNN50, EQ,2022-12-22,446.99,450.97,450.97,440.5,443.48,442.94,443.37,20586,91.27,941,12437,60.41
SETUINFRA, BE,2022-12-22,1.75,1.75,1.8,1.7,1.75,1.7,1.73,215205,3.72,115,None,None
SFL, EQ,2022-12-22,1275.05,1290.0,1290.0,1231.05,1248.0,1240.25,1252.89,20494,256.77,3851,5962,29.09
SGBAPR28I, GB,2022-12-22,5104.0,5060.0,5158.0,5055.0,5155.0,5155.0,5132.87,287,14.73,75,241,83.97
SGBAUG24, GB,2022-12-22,5372.01,5372.0,5400.0,5372.0,5398.0,5398.8,5386.53,44,2.37,15,43,97.73
SGBAUG27, GB,2022-12-22,5138.0,5123.0,5190.0,5123.0,5190.0,5181.52,5176.86,249,12.89,26,248,99.6
SGBAUG28V, GB,2022-12-22,5179.0,5180.0,5201.0,5150.0,5200.0,5195.56,5188.42,1679,87.11,225,1494,88.98
SGBAUG29V, GB,2022-12-22,5075.73,5075.73,5145.0,5075.73,5136.97,5136.86,5128.45,476,24.41,79,373,78.36
SGBAUG30, GB,2022-12-22,5174.88,5269.99,5289.9,5152.01,5200.0,5203.12,5210.99,757,39.45,172,558,73.71
SGBD29VIII, GB,2022-12-22,5080.91,5030.0,5138.0,5030.0,5123.96,5122.85,5089.01,806,41.02,57,601,74.57
SGBDC27VII, GB,2022-12-22,5178.18,5030.0,5199.0,5030.0,5174.0,5174.0,5160.54,13,0.67,7,11,84.62
SGBDEC25, GB,2022-12-22,5350.0,5350.0,5350.0,5350.0,5350.0,5350.0,5350.0,1,0.05,1,1,100.0
SGBDEC2512, GB,2022-12-22,5399.97,5205.0,5205.0,5205.0,5205.0,5205.0,5205.0,10,0.52,10,10,100.0
SGBDEC2513, GB,2022-12-22,5350.0,5154.0,5493.0,5154.0,5493.0,5493.0,5405.59,27,1.46,10,20,74.07
SGBDEC25XI, GB,2022-12-22,5202.0,5205.0,5351.0,5001.0,5001.0,5001.0,5209.44,51,2.66,7,51,100.0
SGBFEB24, GB,2022-12-22,5370.0,5322.0,5397.0,5322.0,5369.0,5369.0,5373.03,63,3.39,16,51,80.95
SGBFEB27, GB,2022-12-22,5150.0,5150.0,5150.0,5150.0,5150.0,5150.0,5150.0,9,0.46,2,9,100.0
SGBFEB29XI, GB,2022-12-22,5095.0,5095.0,5148.0,5060.5,5130.0,5123.75,5105.46,242,12.36,38,212,87.6
SGBJ28VIII, GB,2022-12-22,5090.0,5089.0,5189.99,5089.0,5144.0,5144.0,5140.6,15,0.77,5,15,100.0
SGBJAN26, GB,2022-12-22,5155.03,5181.0,5407.0,5181.0,5370.0,5372.85,5335.72,14,0.75,6,11,78.57
SGBJAN27, GB,2022-12-22,5290.0,5103.0,5103.11,5103.0,5103.11,5103.11,5103.04,3,0.15,3,3,100.0
SGBJAN29IX, GB,2022-12-22,5098.19,5088.01,5219.0,5088.01,5174.0,5172.68,5176.13,2941,152.23,195,2429,82.59
SGBJAN29X, GB,2022-12-22,5089.47,5090.0,5185.0,5080.0,5160.0,5143.11,5147.36,424,21.82,55,378,89.15
SGBJAN30IX, GB,2022-12-22,5091.11,5035.35,5145.0,5035.35,5142.0,5136.73,5112.87,164,8.39,34,150,91.46
SGBJU29III, GB,2022-12-22,5080.16,5070.0,5205.0,5055.1,5090.0,5092.3,5135.83,681,34.97,103,555,81.5
SGBJUL25, GB,2022-12-22,5331.67,5330.05,5342.0,5256.0,5302.0,5296.78,5305.4,155,8.22,27,145,93.55
SGBJUL27, GB,2022-12-22,5100.0,5100.11,5100.11,5100.11,5100.11,5100.11,5100.11,1,0.05,1,1,100.0
SGBJUL28IV, GB,2022-12-22,5089.85,5095.0,5150.0,5090.0,5145.0,5138.26,5110.63,1529,78.14,123,1473,96.34
SGBJUL29IV, GB,2022-12-22,5080.46,5083.0,5150.0,5083.0,5125.66,5135.29,5132.48,504,25.87,45,454,90.08
SGBJUN27, GB,2022-12-22,5099.79,5099.79,5145.0,5099.79,5140.0,5140.0,5127.87,42,2.15,12,35,83.33
SGBJUN28, GB,2022-12-22,5079.86,5080.0,5125.0,5070.0,5120.0,5118.72,5106.09,198,10.11,29,186,93.94
SGBJUN29II, GB,2022-12-22,5076.66,5050.0,5155.8,5050.0,5129.0,5108.51,5117.92,653,33.42,108,601,92.04
SGBJUN30, GB,2022-12-22,5146.61,5230.0,5250.0,5112.0,5200.0,5204.84,5196.28,1019,52.95,115,597,58.59
SGBMAR24, GB,2022-12-22,5301.05,5300.2,5350.0,5300.2,5350.0,5350.0,5325.01,65,3.46,23,62,95.38
SGBMAR25, GB,2022-12-22,5284.0,5398.99,5398.99,5300.0,5300.0,5300.0,5318.37,23,1.22,10,20,86.96
SGBMAR28X, GB,2022-12-22,5074.97,5100.0,5120.0,5085.5,5097.5,5097.5,5115.25,122,6.24,16,106,86.89
SGBMAR30X, GB,2022-12-22,5100.0,5100.0,5144.73,5080.0,5120.0,5117.49,5106.56,188,9.6,54,156,82.98
SGBMAY25, GB,2022-12-22,5279.99,5295.0,5300.0,5275.0,5275.0,5275.2,5288.48,42,2.22,11,42,100.0
SGBMAY26, GB,2022-12-22,5210.0,5210.0,5430.0,5210.0,5430.0,5430.0,5288.73,16,0.85,3,16,100.0
SGBMAY28, GB,2022-12-22,5082.87,5041.0,5110.0,5041.0,5107.99,5106.99,5099.97,279,14.23,63,245,87.81
SGBMAY29I, GB,2022-12-22,5073.83,5074.0,5114.99,5055.0,5114.99,5095.8,5091.86,3217,163.81,177,2947,91.61
SGBMR29XII, GB,2022-12-22,5073.32,5050.0,5122.0,5050.0,5120.0,5110.12,5102.35,952,48.57,99,673,70.69
SGBN28VIII, GB,2022-12-22,5136.45,5102.0,5140.0,5091.0,5134.99,5126.42,5121.5,191,9.78,30,169,88.48
SGBNOV23, GB,2022-12-22,5378.81,5356.0,5370.0,5356.0,5370.0,5370.0,5367.67,6,0.32,4,6,100.0
SGBNOV24, GB,2022-12-22,5287.39,5298.0,5298.0,5280.0,5290.0,5289.28,5293.03,31,1.64,8,31,100.0
SGBNOV25, GB,2022-12-22,5202.0,5205.0,5694.45,5205.0,5694.45,5694.45,5424.71,19,1.03,6,16,84.21
SGBNOV25IX, GB,2022-12-22,5300.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,2,0.11,1,2,100.0
SGBNOV25VI, GB,2022-12-22,5200.0,5205.0,5215.0,5205.0,5215.0,5215.0,5206.0,160,8.33,11,144,90.0
SGBNOV26, GB,2022-12-22,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,8,0.42,2,8,100.0
SGBNV29VII, GB,2022-12-22,5062.0,5050.0,5115.0,5050.0,5113.9,5109.92,5093.86,572,29.14,72,452,79.02
SGBOC28VII, GB,2022-12-22,5100.0,5065.0,5120.0,5060.0,5120.0,5119.12,5098.58,971,49.51,85,692,71.27
SGBOCT25, GB,2022-12-22,5249.0,5290.0,5290.0,5290.0,5290.0,5290.0,5290.0,1,0.05,1,1,100.0
SGBOCT25IV, GB,2022-12-22,5200.0,5205.05,5205.05,5205.05,5205.05,5205.05,5205.05,5,0.26,2,5,100.0
SGBOCT25V, GB,2022-12-22,5200.0,5210.01,5210.01,5210.01,5210.01,5210.01,5210.01,2,0.1,2,2,100.0
SGBOCT26, GB,2022-12-22,5175.0,5289.99,5290.0,5289.99,5290.0,5290.0,5290.0,30,1.59,3,30,100.0
SGBOCT27, GB,2022-12-22,5099.97,5092.0,5149.83,5092.0,5115.0,5116.35,5115.73,379,19.39,15,378,99.74
SGBOCT27VI, GB,2022-12-22,5060.16,5062.41,5062.41,5062.41,5062.41,5062.41,5062.41,1,0.05,1,1,100.0
SGBSEP24, GB,2022-12-22,5285.0,5349.99,5349.99,5287.13,5323.0,5323.0,5331.31,59,3.15,16,54,91.53
SGBSEP27, GB,2022-12-22,5060.0,5164.99,5164.99,5102.0,5102.0,5102.0,5105.04,70,3.57,9,66,94.29
SGBSEP28VI, GB,2022-12-22,5106.85,5100.0,5174.98,5100.0,5160.0,5141.42,5127.75,1544,79.17,188,1165,75.45
SGBSEP29VI, GB,2022-12-22,5074.91,5064.0,5220.0,5061.0,5185.0,5184.97,5151.6,3638,187.42,172,2848,78.28
SGIL, EQ,2022-12-22,130.8,133.35,133.35,126.6,126.8,128.0,129.97,1978,2.57,135,1421,71.84
SGL, EQ,2022-12-22,19.65,19.6,19.75,18.95,19.7,19.5,19.38,31999,6.2,119,16613,51.92
SHAHALLOYS, EQ,2022-12-22,69.5,66.05,68.35,66.05,66.05,66.05,66.2,40089,26.54,231,29678,74.03
SHAILY, EQ,2022-12-22,1615.9,1621.35,1699.9,1600.8,1675.5,1672.55,1644.1,914,15.03,240,511,55.91
SHAKTIPUMP, EQ,2022-12-22,402.8,401.0,407.8,389.6,392.4,392.1,393.61,43676,171.91,3571,23148,53.0
SHALBY, EQ,2022-12-22,145.85,146.9,147.95,138.0,139.0,138.6,141.82,178345,252.92,5515,86440,48.47
SHALPAINTS, EQ,2022-12-22,137.0,138.8,138.8,128.0,129.1,129.8,132.66,70914,94.08,1882,35534,50.11
SHANKARA, EQ,2022-12-22,680.6,685.05,699.95,655.55,659.75,659.1,669.08,41560,278.07,3700,23751,57.15
SHANTI, EQ,2022-12-22,22.2,23.2,23.2,21.0,21.5,21.5,21.55,4409,0.95,96,2928,66.41
SHANTIGEAR, EQ,2022-12-22,359.95,360.65,365.1,335.1,337.4,337.4,345.1,101093,348.88,7571,43787,43.31
SHARDACROP, EQ,2022-12-22,470.45,470.3,479.8,441.4,447.25,446.05,452.74,175221,793.3,10060,63354,36.16
SHARDAMOTR, EQ,2022-12-22,749.75,749.75,755.8,717.4,730.0,725.9,728.45,17458,127.17,2303,9671,55.4
SHAREINDIA, EQ,2022-12-22,1251.1,1255.0,1270.0,1196.0,1201.05,1202.05,1209.37,47732,577.26,4037,20417,42.77
SHARIABEES, EQ,2022-12-22,420.05,419.01,421.5,415.68,417.09,418.16,419.51,1338,5.61,65,882,65.92
SHEMAROO, EQ,2022-12-22,166.05,164.6,168.0,157.75,162.5,162.0,160.92,64375,103.59,1342,31307,48.63
SHILPAMED, EQ,2022-12-22,282.6,286.0,286.1,265.9,269.8,268.15,274.12,373309,1023.31,8652,188036,50.37
SHIVALIK, EQ,2022-12-22,744.05,742.5,747.15,707.95,719.95,718.9,721.46,10231,73.81,1126,6438,62.93
SHIVAMAUTO, EQ,2022-12-22,27.9,28.5,28.5,26.1,26.95,26.85,26.8,92372,24.75,888,62195,67.33
SHIVAMILLS, EQ,2022-12-22,96.95,99.0,99.0,88.0,88.0,89.0,91.35,27747,25.35,770,14822,53.42
SHIVATEX, EQ,2022-12-22,128.4,130.55,130.55,124.05,126.65,126.45,125.79,4028,5.07,339,2311,57.37
SHK, EQ,2022-12-22,143.05,143.5,144.65,142.7,143.0,143.1,143.15,219214,313.8,1912,159824,72.91
SHOPERSTOP, EQ,2022-12-22,694.65,688.0,697.75,649.55,673.45,669.7,664.11,45220,300.31,4849,21340,47.19
SHRADHA, EQ,2022-12-22,64.85,65.0,65.0,61.7,61.7,62.05,62.82,2945,1.85,101,1510,51.27
SHREDIGCEM, EQ,2022-12-22,69.35,69.7,70.3,65.75,67.4,67.2,67.19,520722,349.89,7382,190283,36.54
SHREECEM, EQ,2022-12-22,23571.2,23600.0,23859.6,23421.4,23790.0,23814.4,23655.9,36764,8696.84,9165,16815,45.74
SHREEPUSHK, EQ,2022-12-22,179.8,182.45,182.6,171.05,173.1,173.55,173.85,55614,96.69,1991,31490,56.62
SHREERAMA, EQ,2022-12-22,13.35,13.5,13.7,12.75,12.75,12.85,13.0,73244,9.52,182,55099,75.23
SHRENIK, EQ,2022-12-22,1.75,1.75,1.8,1.65,1.7,1.7,1.71,2472163,42.25,1709,2012631,81.41
SHREYANIND, EQ,2022-12-22,148.45,150.65,154.6,141.15,145.1,145.15,147.53,61941,91.38,1501,34537,55.76
SHREYAS, EQ,2022-12-22,293.2,293.2,303.95,282.0,300.0,299.3,290.38,52511,152.48,3314,23762,45.25
SHRIPISTON, BE,2022-12-22,1257.9,1258.0,1275.0,1195.05,1195.05,1195.05,1199.9,2981,35.77,154,None,None
SHRIRAMFIN, EQ,2022-12-22,1369.4,1375.0,1387.0,1328.35,1332.0,1339.4,1349.85,309992,4184.43,14511,105002,33.87
SHRIRAMFIN, YK,2022-12-22,1035.96,1035.1,1035.1,1035.1,1035.1,1035.1,1035.1,5,0.05,1,5,100.0
SHRIRAMFIN, YL,2022-12-22,1079.1,1080.0,1080.0,1079.7,1080.0,1080.0,1079.89,160,1.73,5,160,100.0
SHRIRAMFIN, YO,2022-12-22,1008.0,1013.0,1013.0,1012.9,1013.0,1013.0,1013.0,42,0.43,3,41,97.62
SHRIRAMFIN, YR,2022-12-22,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,1019.0,50,0.51,1,50,100.0
SHRIRAMFIN, YS,2022-12-22,1067.0,1075.0,1078.0,1075.0,1078.0,1078.0,1075.91,501,5.39,9,501,100.0
SHRIRAMFIN, YY,2022-12-22,1095.9,1096.45,1096.45,1088.21,1092.0,1090.1,1090.17,202,2.2,4,201,99.5
SHRIRAMFIN, Z2,2022-12-22,1465.0,1438.01,1438.01,1438.01,1438.01,1438.01,1438.01,1,0.01,1,1,100.0
SHRIRAMFIN, ZC,2022-12-22,1404.09,1396.0,1396.0,1383.1,1383.1,1383.1,1384.88,58,0.8,2,58,100.0
SHRIRAMFIN, ZJ,2022-12-22,1273.0,1273.0,1273.0,1273.0,1273.0,1273.0,1273.0,100,1.27,1,100,100.0
SHRIRAMPPS, EQ,2022-12-22,76.0,76.1,77.1,73.65,73.65,74.25,74.37,373132,277.49,3714,259249,69.48
SHUBHLAXMI, SM,2022-12-22,48.35,49.3,49.3,46.1,46.1,46.2,46.91,10000,4.69,10,6000,60.0
SHYAMCENT, EQ,2022-12-22,20.75,20.5,21.6,19.2,19.7,19.8,19.87,366107,72.76,2592,255516,69.79
SHYAMMETL, EQ,2022-12-22,299.2,302.25,303.3,292.0,292.15,293.0,295.4,180673,533.7,6299,72274,40.0
SHYAMTEL, EQ,2022-12-22,9.35,9.65,9.8,8.9,9.2,9.0,9.19,5826,0.54,98,4185,71.83
SICAL, EQ,2022-12-22,8.1,7.7,7.7,7.7,7.7,7.7,7.7,158383,12.2,187,157995,99.76
SIDDHIKA, SM,2022-12-22,164.65,160.0,160.0,156.45,156.45,156.45,157.63,6000,9.46,3,4000,66.67
SIEMENS, EQ,2022-12-22,2884.45,2891.0,2910.0,2847.1,2861.0,2861.05,2871.01,194986,5598.07,18397,75510,38.73
SIGACHI, EQ,2022-12-22,274.15,275.0,276.45,260.65,264.5,263.05,265.83,88404,235.0,5843,48305,54.64
SIGIND, EQ,2022-12-22,38.2,37.5,38.55,37.0,37.55,37.45,37.45,8080,3.03,203,5260,65.1
SIKKO, BE,2022-12-22,108.1,102.7,102.7,102.7,102.7,102.7,102.7,14843,15.24,546,None,None
SIL, BE,2022-12-22,35.0,33.25,33.25,33.25,33.25,33.25,33.25,32420,10.78,343,None,None
SILGO, EQ,2022-12-22,25.4,26.0,27.25,24.45,25.85,25.35,25.63,53424,13.69,396,27508,51.49
SILINV, EQ,2022-12-22,346.6,349.8,377.5,341.05,353.0,351.9,352.0,8892,31.3,832,4316,48.54
SILLYMONKS, BE,2022-12-22,30.05,29.5,30.0,28.6,29.4,29.4,29.09,9574,2.79,50,None,None
SILVER, EQ,2022-12-22,69.74,70.29,70.29,68.91,69.13,69.24,69.5,147941,102.82,896,94714,64.02
SILVERBEES, EQ,2022-12-22,67.39,67.51,67.6,66.75,66.94,66.92,67.18,3035686,2039.22,3300,2222346,73.21
SILVERTUC, EQ,2022-12-22,327.8,335.7,337.0,325.0,325.0,325.2,331.72,6239,20.7,185,1134,18.18
SIMBHALS, EQ,2022-12-22,28.65,28.1,28.4,27.25,27.25,27.25,27.4,211568,57.96,466,98390,46.51
SIMPLEXINF, EQ,2022-12-22,61.4,60.95,61.0,57.05,57.4,58.85,59.26,71327,42.27,1020,38653,54.19
SINTERCOM, BE,2022-12-22,104.0,103.0,103.0,102.0,102.0,102.0,102.5,10057,10.31,31,None,None
SINTEX, BE,2022-12-22,5.35,5.1,5.1,5.1,5.1,5.1,5.1,101655,5.18,604,None,None
SIRCA, EQ,2022-12-22,702.15,700.0,705.8,642.6,672.45,671.4,664.92,113783,756.57,12739,51873,45.59
SIS, EQ,2022-12-22,386.9,385.0,389.05,378.75,385.95,384.6,384.8,589601,2268.76,4480,544107,92.28
SITINET, EQ,2022-12-22,1.9,1.9,1.95,1.85,1.85,1.85,1.87,2108242,39.51,1196,1706200,80.93
SIYSIL, EQ,2022-12-22,550.3,550.0,555.45,521.55,524.8,526.2,535.72,100562,538.73,6649,45229,44.98
SJS, EQ,2022-12-22,481.7,483.25,502.3,465.2,488.0,475.7,474.27,96259,456.53,6841,43036,44.71
SJVN, EQ,2022-12-22,35.7,35.9,36.3,33.55,33.8,33.8,34.28,8986100,3080.62,20681,4059892,45.18
SKFINDIA, EQ,2022-12-22,4509.6,4502.0,4598.45,4455.55,4589.0,4577.9,4536.83,50541,2292.96,9601,32218,63.75
SKIPPER, EQ,2022-12-22,124.85,125.2,129.45,116.45,119.25,118.5,120.67,733509,885.09,8828,274236,37.39
SKMEGGPROD, EQ,2022-12-22,141.85,140.0,142.95,134.8,134.8,134.8,136.35,129588,176.7,1546,86960,67.1
SKP, SM,2022-12-22,186.55,186.55,186.55,168.25,180.0,179.2,175.52,103000,180.78,100,72000,69.9
SMARTLINK, EQ,2022-12-22,143.45,142.5,145.15,134.35,137.35,137.75,138.46,30434,42.14,986,13037,42.84
SMCGLOBAL, EQ,2022-12-22,78.25,79.0,79.0,76.65,77.3,77.2,77.22,55515,42.87,564,40901,73.68
SMLISUZU, EQ,2022-12-22,674.0,678.0,678.0,656.15,672.3,668.8,662.7,7687,50.94,1049,3411,44.37
SMLT, EQ,2022-12-22,132.35,136.5,137.2,123.25,128.85,128.15,128.24,47224,60.56,3204,19979,42.31
SMSLIFE, EQ,2022-12-22,656.1,654.4,663.95,615.0,616.0,618.15,637.53,6566,41.86,448,2605,39.67
SMSPHARMA, EQ,2022-12-22,85.85,86.2,89.0,82.05,83.0,83.0,85.9,206012,176.96,3004,91946,44.63
SNOWMAN, EQ,2022-12-22,37.85,37.9,38.7,36.6,37.75,37.95,37.65,903546,340.18,3754,370931,41.05
SOBHA, EQ,2022-12-22,569.6,573.0,574.95,553.55,561.0,560.15,560.21,91686,513.63,5583,38099,41.55
SOFTTECH, EQ,2022-12-22,145.25,150.0,151.0,140.6,141.5,141.5,143.83,1116,1.61,76,740,66.31
SOLARA, EQ,2022-12-22,461.25,457.75,493.0,445.65,450.0,449.25,475.0,837270,3977.03,43168,129229,15.43
SOLARINDS, EQ,2022-12-22,4030.0,4090.4,4100.0,4010.05,4030.25,4060.85,4059.09,35724,1450.07,9538,14670,41.06
SOLEX, SM,2022-12-22,290.15,279.0,285.0,275.65,275.65,275.65,277.12,13200,36.58,26,12400,93.94
SOMANYCERA, EQ,2022-12-22,483.0,480.0,484.65,465.0,467.5,466.8,470.3,30329,142.64,4554,18724,61.74
SOMATEX, EQ,2022-12-22,10.15,10.05,10.4,9.65,9.65,9.65,9.73,114477,11.14,221,102112,89.2
SOMICONVEY, EQ,2022-12-22,41.3,41.15,42.1,39.5,39.5,39.85,40.25,9998,4.02,197,6062,60.63
SONACOMS, EQ,2022-12-22,435.9,438.0,438.9,421.3,423.6,423.15,425.53,940087,4000.33,30684,531997,56.59
SONAMCLOCK, EQ,2022-12-22,46.5,47.95,47.95,45.7,45.7,45.7,46.19,8389,3.87,101,4917,58.61
SONATSOFTW, EQ,2022-12-22,532.9,533.15,543.5,523.15,540.0,541.1,534.23,167002,892.18,7838,90418,54.14
SONUINFRA, SM,2022-12-22,34.25,33.0,33.0,33.0,33.0,33.0,33.0,6000,1.98,2,6000,100.0
SOTL, EQ,2022-12-22,307.6,314.9,314.9,289.9,294.0,291.7,294.94,114009,336.26,5927,62513,54.83
SOUTHBANK, EQ,2022-12-22,17.6,17.95,18.15,16.3,17.0,17.0,16.91,74048416,12524.3,44448,28384219,38.33
SOUTHWEST, EQ,2022-12-22,121.95,121.5,121.95,119.0,119.05,119.15,120.78,67382,81.38,319,37835,56.15
SPAL, EQ,2022-12-22,325.2,335.0,335.0,305.0,312.05,313.15,312.36,77993,243.62,5459,43083,55.24
SPANDANA, EQ,2022-12-22,570.65,575.0,575.0,542.15,543.0,544.35,549.39,77710,426.93,4738,46507,59.85
SPARC, EQ,2022-12-22,210.55,212.0,225.8,212.0,217.05,215.7,219.8,2718499,5975.32,40448,273444,10.06
SPCENET, BE,2022-12-22,27.45,26.25,26.75,26.1,26.1,26.1,26.17,92897,24.31,296,None,None
SPECIALITY, EQ,2022-12-22,220.9,223.35,228.8,205.6,210.4,209.8,214.16,233032,499.07,7308,127498,54.71
SPECTRUM, SM,2022-12-22,76.15,79.95,79.95,79.95,79.95,79.95,79.95,2000,1.6,1,2000,100.0
SPENCERS, EQ,2022-12-22,67.95,68.95,68.95,64.5,65.1,65.3,65.68,157629,103.53,2061,95610,60.66
SPIC, EQ,2022-12-22,72.3,72.85,73.4,66.45,67.85,67.85,68.9,5895884,4062.31,21271,1360042,23.07
SPICEJET, EQ,2022-12-22,38.95,38.15,38.9,36.9,37.4,37.1,37.63,3114360,1171.83,12743,1203038,38.63
SPLIL, EQ,2022-12-22,70.45,71.85,72.05,65.45,67.0,66.95,67.54,143141,96.68,2161,66916,46.75
SPLPETRO, EQ,2022-12-22,767.7,764.0,772.95,756.05,760.3,762.95,765.1,30743,235.21,7629,15861,51.59
SPMLINFRA, EQ,2022-12-22,27.85,26.7,28.0,26.5,26.5,26.5,26.64,65444,17.43,265,47582,72.71
SPORTKING, EQ,2022-12-22,683.85,683.85,694.8,660.05,675.3,685.25,673.34,16884,113.69,2156,6924,41.01
SPTL, EQ,2022-12-22,3.05,3.05,3.1,2.9,2.9,2.9,2.94,3297982,96.89,1727,1837481,55.72
SREEL, EQ,2022-12-22,208.45,206.15,211.9,196.25,200.0,198.85,201.58,23904,48.19,1628,12256,51.27
SREIBNPNCD, NU,2022-12-22,160.0,186.7,186.7,165.0,165.0,165.0,165.27,202,0.33,5,200,99.01
SREIBNPNCD, NV,2022-12-22,180.99,184.9,184.9,165.1,165.1,165.1,174.94,179,0.31,6,90,50.28
SREIBNPNCD, NW,2022-12-22,179.8,184.9,185.0,166.1,166.1,166.1,175.5,400,0.7,8,300,75.0
SREIBNPNCD, YB,2022-12-22,163.1,179.9,179.9,179.9,179.9,179.9,179.9,344,0.62,17,344,100.0
SRF, EQ,2022-12-22,2298.7,2314.8,2324.75,2267.1,2292.25,2297.45,2292.86,631488,14479.1,38481,274410,43.45
SRHHYPOLTD, EQ,2022-12-22,513.55,524.45,524.45,476.1,489.0,485.4,490.41,28367,139.11,1958,17415,61.39
SRPL, EQ,2022-12-22,70.75,67.25,67.25,67.25,67.25,67.25,67.25,40251,27.07,113,35719,88.74
SSWL, EQ,2022-12-22,157.2,164.0,164.0,150.0,153.3,154.1,153.93,119892,184.55,4022,64156,53.51
STAR, EQ,2022-12-22,366.35,369.25,392.0,362.0,364.8,364.4,377.96,3129113,11826.7,56552,725041,23.17
STARCEMENT, EQ,2022-12-22,111.4,110.2,112.45,104.7,107.95,107.3,106.89,635838,679.65,8747,291302,45.81
STARHEALTH, EQ,2022-12-22,572.65,572.65,578.0,556.0,575.0,574.2,568.8,200717,1141.69,19400,87764,43.73
STARPAPER, EQ,2022-12-22,190.95,192.85,192.95,183.15,184.65,184.65,186.54,55464,103.46,2432,25429,45.85
STARTECK, EQ,2022-12-22,131.45,132.95,139.5,132.05,139.5,137.65,134.69,15991,21.54,1329,767,4.8
STCINDIA, EQ,2022-12-22,93.3,94.7,95.15,89.15,89.85,89.55,91.01,67299,61.25,1746,29547,43.9
STEELCAS, EQ,2022-12-22,501.1,508.95,510.95,465.0,479.95,475.05,483.95,52880,255.91,4666,25803,48.8
STEELCITY, EQ,2022-12-22,59.95,59.95,60.9,58.05,58.45,58.85,59.12,36104,21.35,266,28638,79.32
STEELXIND, EQ,2022-12-22,14.75,14.75,15.0,14.05,14.1,14.2,14.21,2988780,424.77,2176,1563045,52.3
STEL, EQ,2022-12-22,157.7,157.7,159.65,148.0,148.5,150.3,151.79,41124,62.42,1293,29139,70.86
STERTOOLS, EQ,2022-12-22,257.5,261.35,265.2,245.0,246.0,245.6,250.35,82560,206.69,3753,49901,60.44
STLTECH, EQ,2022-12-22,173.5,173.9,174.8,166.55,170.0,170.15,169.61,1026254,1740.6,13960,312811,30.48
STOVEKRAFT, EQ,2022-12-22,564.6,575.0,579.0,533.8,555.5,553.55,552.94,131196,725.44,10580,35724,27.23
STYLAMIND, EQ,2022-12-22,1118.05,1134.0,1140.15,1089.3,1110.0,1109.9,1109.74,39300,436.13,4020,24407,62.1
SUBCAPCITY, EQ,2022-12-22,95.65,93.6,99.35,91.05,91.05,91.05,92.92,2095,1.95,58,1288,61.48
SUBEXLTD, EQ,2022-12-22,32.4,32.85,33.2,31.05,31.95,31.95,31.78,8148997,2589.45,10507,2329399,28.59
SUBROS, EQ,2022-12-22,314.8,314.45,315.95,296.1,302.75,301.1,301.78,19733,59.55,2207,8413,42.63
SUDARSCHEM, EQ,2022-12-22,388.6,398.95,399.0,370.85,384.5,387.25,383.75,152867,586.63,8508,63492,41.53
